entity_addr,neighborhood,entity_total_trans_neighborhood_all_yr,total_trans_neighborhood_all_yr,pct_entity_total_trans_neighborhood_all_yr
429 OAKLAND 30030,Peoplestown,1.0,367,0.2724795640326975
4368 ATLANTA 30080,Peoplestown,2.0,367,0.544959128065395
4400 WILL ROGERS 73108,Peoplestown,3.0,367,0.8174386920980926
4514 CHAMBLEE DUNWOODY 30338,Peoplestown,1.0,367,0.2724795640326975
454 PASLEY 30316,Peoplestown,1.0,367,0.2724795640326975
4584 CHAMBLEE DUNWOOD 30338,Peoplestown,1.0,367,0.2724795640326975
4640 EAGLES WING 30315,Peoplestown,1.0,367,0.2724795640326975
4745 CUYAHOGA 30024,Peoplestown,1.0,367,0.2724795640326975
480 JOHN WESLEY 30312,Peoplestown,1.0,367,0.2724795640326975
4801 25TH 33434,Peoplestown,1.0,367,0.2724795640326975
4827 CASCADE 30331,Peoplestown,1.0,367,0.2724795640326975
4844 CREEKLAND 30062,Peoplestown,1.0,367,0.2724795640326975
4844 CREEKLAND CVIEW 30062,Peoplestown,1.0,367,0.2724795640326975
4844 CREEKLAND VIEW 30062,Peoplestown,1.0,367,0.2724795640326975
4857 CEDAR WOOD 30047,Peoplestown,1.0,367,0.2724795640326975
489 TWIN SPRING 30327,Peoplestown,1.0,367,0.2724795640326975
4945 PINTO 92509,Peoplestown,3.0,367,0.8174386920980926
5 MILES BERRY 30533,Peoplestown,1.0,367,0.2724795640326975
50 LENOX POINTE 30324,Peoplestown,2.0,367,0.544959128065395
50 POPE 30315,Peoplestown,4.0,367,1.08991825613079
5001 PLAZA ON THE 78746,Peoplestown,1.0,367,0.2724795640326975
509 PEEPLES 30310,Peoplestown,1.0,367,0.2724795640326975
512 GRANVILLE 30328,Peoplestown,2.0,367,0.544959128065395
5212 LERALYNN 78751,Peoplestown,1.0,367,0.2724795640326975
5257 GOLF VALLEY 30088,Peoplestown,1.0,367,0.2724795640326975
5310 VILLAGE VIEW 30087,Peoplestown,1.0,367,0.2724795640326975
5360 NORTHWATER 30097,Peoplestown,1.0,367,0.2724795640326975
54 HATCHER 30315,Peoplestown,1.0,367,0.2724795640326975
5480 BALTIMORE 91942,Peoplestown,1.0,367,0.2724795640326975
553 DANIEL 30032,Peoplestown,1.0,367,0.2724795640326975
5550 CHELSEN WOOD 30097,Peoplestown,1.0,367,0.2724795640326975
5555 HAMPTON 30349,Peoplestown,1.0,367,0.2724795640326975
5670 ARROWIND 30047,Peoplestown,1.0,367,0.2724795640326975
570 TERRY 30312,Peoplestown,1.0,367,0.2724795640326975
5775 GLENRIDGE 30328,Peoplestown,1.0,367,0.2724795640326975
5780 WINDWARD 30005,Peoplestown,1.0,367,0.2724795640326975
5805 STATE BRIDGE 30097,Peoplestown,1.0,367,0.2724795640326975
589 SENECA 30094,Peoplestown,2.0,367,0.544959128065395
600 CONCORD 30082,Peoplestown,1.0,367,0.2724795640326975
6000 LAKE FORREST 30328,Peoplestown,1.0,367,0.2724795640326975
6065 ROSWELL 30328,Peoplestown,2.0,367,0.544959128065395
61 HAYWOOD 30315,Peoplestown,1.0,367,0.2724795640326975
6161 CAMPBELLTON 30331,Peoplestown,1.0,367,0.2724795640326975
619 EDGEWOOD 30312,Peoplestown,1.0,367,0.2724795640326975
62 WEYMAN 30315,Peoplestown,1.0,367,0.2724795640326975
625 COVEY 30097,Peoplestown,1.0,367,0.2724795640326975
625 GREYSTONE 30324,Peoplestown,2.0,367,0.544959128065395
625 GREYSTONE PARK 30324,Peoplestown,1.0,367,0.2724795640326975
6315 CHASTAIN 30342,Peoplestown,1.0,367,0.2724795640326975
64 ORMOND 30315,Peoplestown,1.0,367,0.2724795640326975
6421 QUEENS COURT 30126,Peoplestown,2.0,367,0.544959128065395
6445 SHILOH 30005,Peoplestown,1.0,367,0.2724795640326975
65 ATLANTA 30315,Peoplestown,1.0,367,0.2724795640326975
6555 WRIGHT 30328,Peoplestown,1.0,367,0.2724795640326975
659 AUBURN 30312,Peoplestown,2.0,367,0.544959128065395
66 POPE 30315,Peoplestown,1.0,367,0.2724795640326975
66 WEYMAN 30315,Peoplestown,1.0,367,0.2724795640326975
67 ATLANTA 30315,Peoplestown,4.0,367,1.08991825613079
67 ATLANTA 30316,Peoplestown,1.0,367,0.2724795640326975
680 LINWOOD 30306,Peoplestown,1.0,367,0.2724795640326975
6843 VALLEY 30114,Peoplestown,1.0,367,0.2724795640326975
6871 OAK RIDGE COMMERCE 30168,Peoplestown,1.0,367,0.2724795640326975
69 HAYGOOD 30315,Peoplestown,2.0,367,0.544959128065395
6913 SLATE STONE 30126,Peoplestown,1.0,367,0.2724795640326975
70 LITTLE 30315,Peoplestown,1.0,367,0.2724795640326975
7003 HILLS 30189,Peoplestown,1.0,367,0.2724795640326975
705 TOWN 30319,Peoplestown,2.0,367,0.544959128065395
7059 GRINDER 30168,Peoplestown,1.0,367,0.2724795640326975
707 ALDRIDGE 95688,Peoplestown,1.0,367,0.2724795640326975
709 CAPE CORAL 33914,Peoplestown,2.0,367,0.544959128065395
7141 SILVER MINE 30168,Peoplestown,1.0,367,0.2724795640326975
730 107TH 33172,Peoplestown,1.0,367,0.2724795640326975
7425 BRANDONSHIRE 30350,Peoplestown,1.0,367,0.2724795640326975
747 RALPH MCGILL 30312,Peoplestown,2.0,367,0.544959128065395
7527 ROSWELL 31156,Peoplestown,1.0,367,0.2724795640326975
755 CASPLAN 30310,Peoplestown,1.0,367,0.2724795640326975
764 REEVES STATION 30701,Peoplestown,2.0,367,0.544959128065395
791 WYLIE 30316,Peoplestown,1.0,367,0.2724795640326975
795 HAMMOND 30328,Peoplestown,1.0,367,0.2724795640326975
8007 NORTHCREST 30328,Peoplestown,1.0,367,0.2724795640326975
805 GLYNN 30214,Peoplestown,1.0,367,0.2724795640326975
8131 VINELAND 32821,Peoplestown,2.0,367,0.544959128065395
814 MASTERS 30087,Peoplestown,1.0,367,0.2724795640326975
82 ATLANTA 30301,Peoplestown,2.0,367,0.544959128065395
82 ATLANTA 30315,Peoplestown,2.0,367,0.544959128065395
821 RALPH MCGILL 30306,Peoplestown,1.0,367,0.2724795640326975
8225 DARTMOOR 30097,Peoplestown,1.0,367,0.2724795640326975
83 ORMOND 30315,Peoplestown,3.0,367,0.8174386920980926
830 GLENWOOD 30316,Peoplestown,1.0,367,0.2724795640326975
836 FERN 30315,Peoplestown,1.0,367,0.2724795640326975
843 VALLEY 30114,Peoplestown,1.0,367,0.2724795640326975
855 PEACHTREE 30308,Peoplestown,2.0,367,0.544959128065395
857 FRASER 30315,Peoplestown,2.0,367,0.544959128065395
859 GREENFIELD 30315,Peoplestown,1.0,367,0.2724795640326975
860 PEACHTREE 30308,Peoplestown,1.0,367,0.2724795640326975
861 FRASER 30315,Peoplestown,2.0,367,0.544959128065395
861 HILL 30315,Peoplestown,1.0,367,0.2724795640326975
861 HILL 30316,Peoplestown,1.0,367,0.2724795640326975
865 FRASER 30315,Peoplestown,2.0,367,0.544959128065395
865 HILL 30315,Peoplestown,4.0,367,1.08991825613079
87 ATLANTA 30315,Peoplestown,2.0,367,0.544959128065395
87 ORMOND 30315,Peoplestown,2.0,367,0.544959128065395
88 ATLANTA 30315,Peoplestown,1.0,367,0.2724795640326975
881 CREW 30315,Peoplestown,1.0,367,0.2724795640326975
888 JUNIPER 30309,Peoplestown,1.0,367,0.2724795640326975
898 CREW 30315,Peoplestown,1.0,367,0.2724795640326975
9 WORDSWORTH 7871,Peoplestown,1.0,367,0.2724795640326975
90 WARREN 30317,Peoplestown,2.0,367,0.544959128065395
9001 BRIARDALE 78758,Peoplestown,1.0,367,0.2724795640326975
901 MAIN 75202,Peoplestown,1.0,367,0.2724795640326975
904 CREW 30315,Peoplestown,2.0,367,0.544959128065395
91 ATLANTA 30315,Peoplestown,2.0,367,0.544959128065395
91 WIEUCA 30342,Peoplestown,1.0,367,0.2724795640326975
911 CREW 30303,Peoplestown,1.0,367,0.2724795640326975
911 CREW 30315,Peoplestown,1.0,367,0.2724795640326975
914 GREENFIELD 30315,Peoplestown,1.0,367,0.2724795640326975
914 GREENFILED 30315,Peoplestown,1.0,367,0.2724795640326975
915 HILL 30315,Peoplestown,3.0,367,0.8174386920980926
915 HILL 30316,Peoplestown,1.0,367,0.2724795640326975
918 WASHINGTON 30328,Peoplestown,3.0,367,0.8174386920980926
919 HANK AARON 30315,Peoplestown,1.0,367,0.2724795640326975
925 HILL 30315,Peoplestown,2.0,367,0.544959128065395
925 PEACHTREE 30309,Peoplestown,7.0,367,1.9073569482288828
927 CREW 30315,Peoplestown,1.0,367,0.2724795640326975
931 MONROE 30308,Peoplestown,1.0,367,0.2724795640326975
9318 WHALEYS LAKE 30238,Peoplestown,1.0,367,0.2724795640326975
933 CREW 30315,Peoplestown,1.0,367,0.2724795640326975
934 VIOLET 30315,Peoplestown,3.0,367,0.8174386920980926
935 FERN 30315,Peoplestown,1.0,367,0.2724795640326975
937 VIOLET 30315,Peoplestown,3.0,367,0.8174386920980926
939 HILL 30315,Peoplestown,1.0,367,0.2724795640326975
939 MARTIN 30315,Peoplestown,2.0,367,0.544959128065395
94 VANIRA 30315,Peoplestown,2.0,367,0.544959128065395
941 FERN 30315,Peoplestown,1.0,367,0.2724795640326975
943 CONNALLY 30315,Peoplestown,1.0,367,0.2724795640326975
944 HILL 30315,Peoplestown,1.0,367,0.2724795640326975
95 AUTUMN CHAPEL 14624,Peoplestown,1.0,367,0.2724795640326975
95 ORMOND 30315,Peoplestown,5.0,367,1.3623978201634876
950 POINT 30005,Peoplestown,6.0,367,1.6348773841961852
951 FERN 30315,Peoplestown,2.0,367,0.544959128065395
953 CREW 30315,Peoplestown,2.0,367,0.544959128065395
958 CREW 30315,Peoplestown,2.0,367,0.544959128065395
961 LINAM 30315,Peoplestown,1.0,367,0.2724795640326975
961 VIOLET 30310,Peoplestown,1.0,367,0.2724795640326975
962 LINAM 30315,Peoplestown,1.0,367,0.2724795640326975
963 FERN 30315,Peoplestown,1.0,367,0.2724795640326975
963 MARTIN 30315,Peoplestown,1.0,367,0.2724795640326975
965 HILL 30315,Peoplestown,1.0,367,0.2724795640326975
966 GRANT 30315,Peoplestown,2.0,367,0.544959128065395
97 ATLANTA 30315,Peoplestown,1.0,367,0.2724795640326975
97 HAYGOOD 30315,Peoplestown,2.0,367,0.544959128065395
970 HANK AARON 30315,Peoplestown,2.0,367,0.544959128065395
971 CHEROKEE 30315,Peoplestown,1.0,367,0.2724795640326975
971 DUNNING 30315,Peoplestown,1.0,367,0.2724795640326975
9715 ROD 30022,Peoplestown,1.0,367,0.2724795640326975
972 PULLIAM 30315,Peoplestown,1.0,367,0.2724795640326975
972 PULLIAM 30324,Peoplestown,1.0,367,0.2724795640326975
973 GRANT 30315,Peoplestown,2.0,367,0.544959128065395
974 CONNALLY 30315,Peoplestown,1.0,367,0.2724795640326975
974 VIOLET 30315,Peoplestown,1.0,367,0.2724795640326975
974 WASHINGTON 30315,Peoplestown,1.0,367,0.2724795640326975
975 GRANT 30315,Peoplestown,3.0,367,0.8174386920980926
976 CONNALLY 30315,Peoplestown,3.0,367,0.8174386920980926
978 FARRINGTON 30315,Peoplestown,1.0,367,0.2724795640326975
979 HILL 30315,Peoplestown,2.0,367,0.544959128065395
98 ATLANTA 30315,Peoplestown,2.0,367,0.544959128065395
983 VIOLET 30315,Peoplestown,2.0,367,0.544959128065395
984 VIOLET 30315,Peoplestown,1.0,367,0.2724795640326975
985 CREW 30315,Peoplestown,3.0,367,0.8174386920980926
985 GRANT 30315,Peoplestown,4.0,367,1.08991825613079
985 MARTIN 30315,Peoplestown,1.0,367,0.2724795640326975
986 CONNALLY 30315,Peoplestown,1.0,367,0.2724795640326975
986 DUNNING 30315,Peoplestown,3.0,367,0.8174386920980926
986 GRANT 30315,Peoplestown,4.0,367,1.08991825613079
988 FARRINGTON 30315,Peoplestown,5.0,367,1.3623978201634876
989 FARRINGTON 30316,Peoplestown,1.0,367,0.2724795640326975
989 LINAM 30315,Peoplestown,1.0,367,0.2724795640326975
989 VIOLET 30315,Peoplestown,2.0,367,0.544959128065395
990 GRANT 30315,Peoplestown,3.0,367,0.8174386920980926
991 CREW 30315,Peoplestown,1.0,367,0.2724795640326975
991 HILL 30315,Peoplestown,1.0,367,0.2724795640326975
992 CONNALLY 30315,Peoplestown,2.0,367,0.544959128065395
992 FARRINGTON 30315,Peoplestown,1.0,367,0.2724795640326975
993 GRANT 30315,Peoplestown,1.0,367,0.2724795640326975
993 WASHINGTON 30315,Peoplestown,1.0,367,0.2724795640326975
995 FARRINGTON 30315,Peoplestown,1.0,367,0.2724795640326975
995 MARTIN 30315,Peoplestown,5.0,367,1.3623978201634876
997 DUNNING 30315,Peoplestown,4.0,367,1.08991825613079
997 FARRINGTON 30315,Peoplestown,5.0,367,1.3623978201634876
998 GRANT 30315,Peoplestown,4.0,367,1.08991825613079
998 HANK AARON 30315,Peoplestown,1.0,367,0.2724795640326975
999 GRANT 30315,Peoplestown,2.0,367,0.544959128065395
999 LINAM 30315,Peoplestown,1.0,367,0.2724795640326975
999 WASHINGTON 30315,Peoplestown,1.0,367,0.2724795640326975
0 PO BOX 1059 10473,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 161423 30321,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 1626 39568,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
0 PO BOX 1996 29063,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 222 39826,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 23 95324,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 310543 31131,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 311494 31131,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 420246 30342,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 422537 30342,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 42922 30311,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 5004 20791,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 51317 29485,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 538 30290,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 6504 30065,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 683762 30068,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 725391 31139,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 831113 30083,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 862001 30062,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 87357 30337,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
0 PO BOX 908494 30501,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1001 HEMPHILL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1012 NORTH 30306,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1015 MARIETTA 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1016 HOWELL MILL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
102 DUNWOODY CHASE 30328,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
102 STRATFORD 31792,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1021 SALEM 2148,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1039 PEARL 30328,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1048 JOHNSONS 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1052 JOHNSONS GROVE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1055 JOHNSON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1056 JOHNSONS GROVE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1059 JOHNSONS 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1059 TRIAD 30062,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1060 JOHNSONS 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1063 JOHNSON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1064 JOHNSON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1064 JOHNSONS 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1067 JOHNSON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1067 JOHNSONS 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1069 JOHNSON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1070 JOHNSON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
10925 CRABAPPLE 30075,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
10950 STATE BRIDGE 30022,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
11000 KEMP 30024,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1101 COLLIER 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
11034 CAMINITO ALEGRA 92131,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1105 KELDER 30068,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1109 CAPITAL CLUB 30319,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1110 NORTHCHASE 30067,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",308.0,691,44.57308248914617
1110 TAYLOR OAKS 30076,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",5.0,691,0.723589001447178
1111 VALLEY OVERLOOK 30324,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
114 JOHNSON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1158 CASCADE HILLS 30331,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
116 BATTERY 30269,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1171 STONE HEDGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1180 FRANCIS 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1181 TRENTON 30126,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",4.0,691,0.5788712011577424
120 CASALS 10475,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1201 PEACHTREE 30361,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1278 MACKINTOSH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1281 BROCKETT 30021,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1290 SUNDERLAND 30319,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
130 CLARKSON 11226,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1320 HIDDEN BROOK 30101,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1337 DOE VALLEY 30058,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1366 ENGLISH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1408 MARKAN 30306,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1412 WATERFORD GREEN 30068,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1429 FAIRMONT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",28.0,691,4.052098408104197
1434 BROOK VALLEY 30324,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1435 AVON 30310,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
15 INDI ILLI 46324,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1503 BUNGALOW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1504 BUNGALOW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1504 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
15045 WADE POINT 35803,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1507 BUNGALOW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1508 BROOKHOLLOW 92705,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1508 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1510 CRAFTSMAN 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1511 BUNGALOW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1514 CRAFTSMAN 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1515 BUNGALOW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1516 BUNGALOW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1516 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1519 BUNGALOW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1520 CRAFTSMAN 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1520 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1524 CRAFTSMAN 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1524 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1528 BUNGALOW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1528 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1529 BUNGALOW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1532 CRAFTSMAN 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1532 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1532 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1536 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1540 CRAFTSMAN 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1540 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1540 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1544 CRAFTSMAN 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1544 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1548 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1552 CRAFTSMAN 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",18.0,691,2.6049204052098407
1552 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",5.0,691,0.723589001447178
1556 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1556 JOHNSON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1557 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1558 MARY GEORGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1560 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1560 JOHNSON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1561 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1562 ARGULE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1564 CRAFTSMAN 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1564 JOHNSON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1565 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",4.0,691,0.5788712011577424
1566 ARGULE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1566 DONALD LEE HOLLOWELL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1568 CRAFTSMAN 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1568 DEAUVILLE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1568 JOHNSON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1572 DEAUVILLE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1576 JOHNSON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1580 MARY GEORGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1584 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
